city,timestamp,temperature,season
London,2013-04-19,18.415249496843,spring
London,2013-04-20,11.936939388235963,spring
London,2013-04-21,8.174247736184949,spring
London,2013-04-22,6.391063471509578,spring
London,2013-04-23,10.644752405868905,spring
London,2013-04-24,7.8104714563647235,spring
London,2013-04-25,2.5032393333593745,spring
London,2013-04-26,13.705378764651911,spring
London,2013-04-27,21.02460619108684,spring
London,2013-04-28,11.90204394695952,spring
London,2013-04-29,9.997631022041219,spring
London,2013-04-30,9.958222018219374,spring
London,2013-05-01,17.968202765767213,spring
London,2013-05-02,8.128960743881514,spring
London,2013-05-03,8.124738350260738,spring
London,2013-05-04,14.905651393642588,spring
London,2013-05-05,4.123452646633803,spring
London,2013-05-06,9.41201817170606,spring
London,2013-05-07,14.565814134300089,spring
London,2013-05-08,2.6966734825611347,spring
London,2013-05-09,7.870709964794729,spring
London,2013-05-10,15.299108018882503,spring
London,2013-05-11,16.622068295885025,spring
London,2013-05-12,17.506571068999953,spring
London,2013-05-13,12.785161786463867,spring
London,2013-05-14,7.098391421123952,spring
London,2013-05-15,21.01257481897787,spring
London,2013-05-16,11.958879602525274,spring
London,2013-05-17,3.3654908693973384,spring
London,2013-05-18,13.799325882423762,spring
London,2013-05-19,9.75809999506576,spring
London,2013-05-20,14.779768415950649,spring
London,2013-05-21,19.362618270959107,spring
London,2013-05-22,6.319150046688871,spring
London,2013-05-23,5.141756925431533,spring
London,2013-05-24,13.746799609740648,spring
London,2013-05-25,3.114559514611197,spring
London,2013-05-26,0.24854520436487348,spring
London,2013-05-27,2.4606388631518765,spring
London,2013-05-28,17.706551508346152,spring
London,2013-05-29,18.609489023965523,spring
London,2013-05-30,4.334181955689345,spring
London,2013-05-31,11.68936931785243,spring
London,2013-06-01,16.155119426959835,summer
London,2013-06-02,18.968846591797536,summer
London,2013-06-03,8.06420340843021,summer
London,2013-06-04,28.363955189336153,summer
London,2013-06-05,24.91594878936653,summer
London,2013-06-06,17.854764469104918,summer
London,2013-06-07,14.85730315947178,summer
London,2013-06-08,14.312615533701255,summer
London,2013-06-09,31.748039282522562,summer
London,2013-06-10,20.802210629732002,summer
London,2013-06-11,14.440488333513688,summer
London,2013-06-12,9.404624290345218,summer
London,2013-06-13,19.4088119544633,summer
London,2013-06-14,22.723122854235726,summer
London,2013-06-15,24.385912415168878,summer
London,2013-06-16,17.04508802495777,summer
London,2013-06-17,9.338582590270292,summer
London,2013-06-18,26.08358052815263,summer
London,2013-06-19,21.54602686400217,summer
London,2013-06-20,15.850865372767013,summer
London,2013-06-21,6.574274380520304,summer
London,2013-06-22,14.578432424389552,summer
London,2013-06-23,9.06845119334676,summer
London,2013-06-24,24.397280334233486,summer
London,2013-06-25,19.232249462173808,summer
London,2013-06-26,16.352659430136534,summer
London,2013-06-27,16.421650839497914,summer
London,2013-06-28,16.5086437951632,summer
London,2013-06-29,14.2744201298194,summer
London,2013-06-30,21.505144355026733,summer
London,2013-07-01,23.9251166364606,summer
London,2013-07-02,20.13765355483924,summer
London,2013-07-03,19.05795421992864,summer
London,2013-07-04,19.740004661959084,summer
London,2013-07-05,22.759398293497885,summer
London,2013-07-06,13.602632881248486,summer
London,2013-07-07,24.30337397129158,summer
London,2013-07-08,17.80843920260639,summer
London,2013-07-09,15.782275928840514,summer
London,2013-07-10,24.407254006288994,summer
London,2013-07-11,9.068051890948567,summer
London,2013-07-12,14.915502519888555,summer
London,2013-07-13,18.593340211687465,summer
London,2013-07-14,14.25576386273324,summer
London,2013-07-15,24.461537972958354,summer
London,2013-07-16,15.512378555923947,summer
London,2013-07-17,16.596101871328408,summer
London,2013-07-18,21.27919375884998,summer
London,2013-07-19,20.810595942313043,summer
London,2013-07-20,20.15348082584456,summer
London,2013-07-21,17.074976395716906,summer
London,2013-07-22,10.986014585722357,summer
London,2013-07-23,21.781682846393608,summer
London,2013-07-24,21.59461182156999,summer
London,2013-07-25,9.60003592827565,summer
London,2013-07-26,24.985117025342245,summer
London,2013-07-27,24.494053346702536,summer
London,2013-07-28,15.992678960941138,summer
London,2013-07-29,15.413014125515765,summer
London,2013-07-30,19.696383933046278,summer
London,2013-07-31,18.851181534998222,summer
London,2013-08-01,25.980007739284098,summer
London,2013-08-02,18.940796577354895,summer
London,2013-08-03,15.509797985291735,summer
London,2013-08-04,22.36166939682169,summer
London,2013-08-05,13.984975932297237,summer
London,2013-08-06,19.535549547084738,summer
London,2013-08-07,20.97307754577721,summer
London,2013-08-08,14.571267972169732,summer
London,2013-08-09,9.015139588434105,summer
London,2013-08-10,25.670595920066337,summer
London,2013-08-11,24.52901099036927,summer
London,2013-08-12,20.953893182364805,summer
London,2013-08-13,11.138384718982126,summer
London,2013-08-14,12.434275010460345,summer
London,2013-08-15,10.381975056865038,summer
London,2013-08-16,18.182120859074498,summer
London,2013-08-17,19.70106248459245,summer
London,2013-08-18,10.741199359621142,summer
London,2013-08-19,20.905411700623898,summer
London,2013-08-20,5.471259576291796,summer
London,2013-08-21,23.715536214410108,summer
London,2013-08-22,20.511288427044942,summer
London,2013-08-23,8.113466964557198,summer
London,2013-08-24,10.594597123275399,summer
London,2013-08-25,10.86225644830767,summer
London,2013-08-26,15.789382375803138,summer
London,2013-08-27,25.683530136247295,summer
London,2013-08-28,18.393716311647825,summer
London,2013-08-29,7.232435282097807,summer
London,2013-08-30,17.124507646737502,summer
London,2013-08-31,11.301222365528602,summer
London,2013-09-01,15.723414474994042,autumn
London,2013-09-02,15.845751044479195,autumn
London,2013-09-03,16.926977048090762,autumn
London,2013-09-04,8.132490234465026,autumn
London,2013-09-05,26.435111863449304,autumn
London,2013-09-06,4.566172233334623,autumn
London,2013-09-07,14.26565071564488,autumn
London,2013-09-08,16.070205392867653,autumn
London,2013-09-09,9.867853356924392,autumn
London,2013-09-10,7.04339078997285,autumn
London,2013-09-11,12.867007496872247,autumn
London,2013-09-12,14.05166442961038,autumn
London,2013-09-13,9.435743121619678,autumn
London,2013-09-14,4.441387812607534,autumn
London,2013-09-15,11.89502653812164,autumn
London,2013-09-16,7.439338320521774,autumn
London,2013-09-17,7.5151940899268075,autumn
London,2013-09-18,9.318783729872465,autumn
London,2013-09-19,5.320382598548521,autumn
London,2013-09-20,14.273489833711698,autumn
London,2013-09-21,9.263718607822303,autumn
London,2013-09-22,5.3821823432631195,autumn
London,2013-09-23,13.55289422193299,autumn
London,2013-09-24,16.63111199752983,autumn
London,2013-09-25,8.836654055338652,autumn
London,2013-09-26,18.203061962896292,autumn
London,2013-09-27,7.872382154447125,autumn
London,2013-09-28,22.67674918426325,autumn
London,2013-09-29,7.469901649648012,autumn
London,2013-09-30,7.689965447833842,autumn
London,2013-10-01,3.48119596672532,autumn
London,2013-10-02,4.284086499069908,autumn
London,2013-10-03,6.770137195160972,autumn
London,2013-10-04,8.611145594182535,autumn
London,2013-10-05,13.115675878934814,autumn
London,2013-10-06,9.096456620482781,autumn
London,2013-10-07,0.8572462370874323,autumn
London,2013-10-08,15.191936727907763,autumn
London,2013-10-09,10.158060928691386,autumn
London,2013-10-10,10.49641928386432,autumn
London,2013-10-11,19.252970682966243,autumn
London,2013-10-12,5.7529841372144555,autumn
London,2013-10-13,0.40394320291812136,autumn
London,2013-10-14,12.01659674410204,autumn
London,2013-10-15,18.63355083881719,autumn
London,2013-10-16,8.683345826615977,autumn
London,2013-10-17,14.519840387566628,autumn
London,2013-10-18,8.305883422965655,autumn
London,2013-10-19,11.299890152632914,autumn
London,2013-10-20,4.04430433256051,autumn
London,2013-10-21,11.22569921801738,autumn
London,2013-10-22,10.79958501234384,autumn
London,2013-10-23,4.947616824942006,autumn
London,2013-10-24,17.534685014572887,autumn
London,2013-10-25,4.7168934224009975,autumn
London,2013-10-26,11.055109708739996,autumn
London,2013-10-27,14.560283244443102,autumn
London,2013-10-28,8.382153240085252,autumn
London,2013-10-29,16.905071478790674,autumn
London,2013-10-30,9.458206557709538,autumn
London,2013-10-31,11.023870057909155,autumn
London,2013-11-01,15.131487786999891,autumn
London,2013-11-02,15.202960497353391,autumn
London,2013-11-03,16.60332446791367,autumn
London,2013-11-04,14.241165005000457,autumn
London,2013-11-05,14.215582570103924,autumn
London,2013-11-06,20.62206915220019,autumn
London,2013-11-07,11.497321970683256,autumn
London,2013-11-08,13.048659257582637,autumn
London,2013-11-09,6.494793133879202,autumn
London,2013-11-10,15.68014663343439,autumn
London,2013-11-11,12.92092392017413,autumn
London,2013-11-12,14.234002349609678,autumn
London,2013-11-13,11.596562370388423,autumn
London,2013-11-14,17.92261272514008,autumn
London,2013-11-15,4.760900231119495,autumn
London,2013-11-16,4.941463586519211,autumn
London,2013-11-17,13.798361408451221,autumn
London,2013-11-18,8.554114097014107,autumn
London,2013-11-19,14.59282989114958,autumn
London,2013-11-20,9.464645139846716,autumn
London,2013-11-21,17.682383181182814,autumn
London,2013-11-22,9.902185184093305,autumn
London,2013-11-23,6.836776346137635,autumn
London,2013-11-24,9.39164654553927,autumn
London,2013-11-25,12.228991695243293,autumn
London,2013-11-26,12.909179649488065,autumn
London,2013-11-27,21.730221632897255,autumn
London,2013-11-28,12.274148113833093,autumn
London,2013-11-29,12.835434545149269,autumn
London,2013-11-30,16.550672589106572,autumn
London,2013-12-01,12.460093436776205,winter
London,2013-12-02,3.4805827036901107,winter
London,2013-12-03,4.161099960347386,winter
London,2013-12-04,3.599086733897044,winter
London,2013-12-05,12.180358169705034,winter
London,2013-12-06,12.126959160503944,winter
London,2013-12-07,4.308833394524103,winter
London,2013-12-08,8.615140097653882,winter
London,2013-12-09,0.3391973659729679,winter
London,2013-12-10,0.7770200640199443,winter
London,2013-12-11,9.932514855767081,winter
London,2013-12-12,9.661270585472622,winter
London,2013-12-13,7.093496907448737,winter
London,2013-12-14,2.7490558930440767,winter
London,2013-12-15,1.8915901444733496,winter
London,2013-12-16,7.266974030914105,winter
London,2013-12-17,-0.4559294394779725,winter
London,2013-12-18,10.211166750347186,winter
London,2013-12-19,-0.15826485572290672,winter
London,2013-12-20,9.838034877333836,winter
London,2013-12-21,5.898029407334467,winter
London,2013-12-22,-3.3032292630118203,winter
London,2013-12-23,6.747122433133335,winter
London,2013-12-24,7.98624179168855,winter
London,2013-12-25,3.8605755199904284,winter
London,2013-12-26,6.560229921455761,winter
London,2013-12-27,9.073750340026123,winter
London,2013-12-28,2.935857775098802,winter
London,2013-12-29,13.836852746890258,winter
London,2013-12-30,2.7877831355749736,winter
London,2013-12-31,6.015404206532166,winter
London,2014-01-01,8.609797137267632,winter
London,2014-01-02,-1.375965948453068,winter
London,2014-01-03,11.165405090692218,winter
London,2014-01-04,8.508505806815226,winter
London,2014-01-05,-3.8702522910985486,winter
London,2014-01-06,-3.1585239280847937,winter
London,2014-01-07,11.945559388573649,winter
London,2014-01-08,8.221938819168905,winter
London,2014-01-09,7.974725209597378,winter
London,2014-01-10,13.245820998690224,winter
London,2014-01-11,-3.151484925823251,winter
London,2014-01-12,2.8139862949475307,winter
London,2014-01-13,7.301180708789989,winter
London,2014-01-14,7.102318845740805,winter
London,2014-01-15,5.749738493225534,winter
London,2014-01-16,-3.9772190456334293,winter
London,2014-01-17,-0.1714640724821015,winter
London,2014-01-18,8.26113288206582,winter
London,2014-01-19,2.112427837695043,winter
London,2014-01-20,5.3739275148220536,winter
London,2014-01-21,2.4251629207512195,winter
London,2014-01-22,-4.3068391867694835,winter
London,2014-01-23,0.7937902614539531,winter
London,2014-01-24,-0.7742561330862028,winter
London,2014-01-25,4.741493484117088,winter
London,2014-01-26,11.256428966601304,winter
London,2014-01-27,7.363928813490098,winter
London,2014-01-28,6.241046561702348,winter
London,2014-01-29,10.404099973295642,winter
London,2014-01-30,5.082988149911929,winter
London,2014-01-31,5.153379750517136,winter
London,2014-02-01,2.7935631402700194,winter
London,2014-02-02,11.489563007577539,winter
London,2014-02-03,6.044625775671117,winter
London,2014-02-04,18.13191747665473,winter
London,2014-02-05,3.9001156062298072,winter
London,2014-02-06,9.44833025645443,winter
London,2014-02-07,4.844935253579127,winter
London,2014-02-08,3.79244793254266,winter
London,2014-02-09,0.7072672627977603,winter
London,2014-02-10,-10.16492074599224,winter
London,2014-02-11,7.00521220895074,winter
London,2014-02-12,11.137556332729654,winter
London,2014-02-13,4.482271774534238,winter
London,2014-02-14,8.900306729153712,winter
London,2014-02-15,8.642706867913464,winter
London,2014-02-16,11.291900477090346,winter
London,2014-02-17,-3.0583624903333515,winter
London,2014-02-18,2.5070296769242066,winter
London,2014-02-19,9.249632464206362,winter
London,2014-02-20,0.9448675432692184,winter
London,2014-02-21,7.543403695670601,winter
London,2014-02-22,-0.1409525868504522,winter
London,2014-02-23,8.949151257724518,winter
London,2014-02-24,10.779034013047841,winter
London,2014-02-25,7.260091647079742,winter
London,2014-02-26,7.454540129693622,winter
London,2014-02-27,2.8733211856076397,winter
London,2014-02-28,8.276216443804715,winter
London,2014-03-01,19.863013061768402,spring
London,2014-03-02,11.488604060538565,spring
London,2014-03-03,7.246532177339562,spring
London,2014-03-04,16.571797482279532,spring
London,2014-03-05,18.124582279833785,spring
London,2014-03-06,18.147450831190742,spring
London,2014-03-07,17.34294468404544,spring
London,2014-03-08,4.40506620580506,spring
London,2014-03-09,8.506811220390093,spring
London,2014-03-10,15.145752556575435,spring
London,2014-03-11,15.202218040475483,spring
London,2014-03-12,12.871235290174152,spring
London,2014-03-13,15.587944115520703,spring
London,2014-03-14,17.814710282679386,spring
London,2014-03-15,15.83925584558516,spring
London,2014-03-16,11.43457601137756,spring
London,2014-03-17,1.9566120896857981,spring
London,2014-03-18,11.554345113331772,spring
London,2014-03-19,10.936157036036146,spring
London,2014-03-20,19.736128552686957,spring
London,2014-03-21,12.39010272012353,spring
London,2014-03-22,14.850928542370697,spring
London,2014-03-23,10.528373700227984,spring
London,2014-03-24,0.3595192897792856,spring
London,2014-03-25,8.265087083964454,spring
London,2014-03-26,8.402094597503192,spring
London,2014-03-27,13.789450914100113,spring
London,2014-03-28,13.855892921595313,spring
London,2014-03-29,16.62564468492969,spring
London,2014-03-30,13.089230979189699,spring
London,2014-03-31,-0.875288715696982,spring
London,2014-04-01,9.505284702075071,spring
London,2014-04-02,13.401426617571612,spring
London,2014-04-03,15.744348139149082,spring
London,2014-04-04,12.280222009823209,spring
London,2014-04-05,12.66869474542248,spring
London,2014-04-06,-0.35488524736643967,spring
London,2014-04-07,11.341826237940484,spring
London,2014-04-08,10.172909827107892,spring
London,2014-04-09,10.374720170033099,spring
London,2014-04-10,3.109252491805246,spring
London,2014-04-11,8.17430353518762,spring
London,2014-04-12,2.724261204361394,spring
London,2014-04-13,5.787600218083682,spring
London,2014-04-14,10.357508251000139,spring
London,2014-04-15,11.737022105082678,spring
London,2014-04-16,3.325818966239721,spring
London,2014-04-17,12.941621206178064,spring
London,2014-04-18,13.96060610184339,spring
London,2014-04-19,16.780194701107348,spring
London,2014-04-20,11.455133168669676,spring
London,2014-04-21,12.078553290402166,spring
London,2014-04-22,6.617036117890059,spring
London,2014-04-23,4.238689448730902,spring
London,2014-04-24,8.5208006415768,spring
London,2014-04-25,3.5599070213567146,spring
London,2014-04-26,5.731189878488248,spring
London,2014-04-27,14.138797311539037,spring
London,2014-04-28,8.913575817038451,spring
London,2014-04-29,1.61159934462912,spring
London,2014-04-30,10.860513301285547,spring
London,2014-05-01,-2.4631292237648132,spring
London,2014-05-02,15.181452973075016,spring
London,2014-05-03,19.590979895821242,spring
London,2014-05-04,14.525515722222647,spring
London,2014-05-05,18.4705028045522,spring
London,2014-05-06,10.492174080372594,spring
London,2014-05-07,9.934962083694979,spring
London,2014-05-08,12.700251385116065,spring
London,2014-05-09,5.2525924022696735,spring
London,2014-05-10,15.017772587402854,spring
London,2014-05-11,0.3579383388955666,spring
London,2014-05-12,18.987592252905667,spring
London,2014-05-13,2.6200478188722744,spring
London,2014-05-14,2.4042641907847493,spring
London,2014-05-15,8.980009912543588,spring
London,2014-05-16,5.254793792731607,spring
London,2014-05-17,16.577382740159607,spring
London,2014-05-18,7.445016127794144,spring
London,2014-05-19,6.795840373588915,spring
London,2014-05-20,15.890189283053218,spring
London,2014-05-21,7.145800525486306,spring
London,2014-05-22,11.456611639638222,spring
London,2014-05-23,18.909106960521882,spring
London,2014-05-24,7.482595058381133,spring
London,2014-05-25,18.64755829222114,spring
London,2014-05-26,9.038458948304148,spring
London,2014-05-27,15.744844190487173,spring
London,2014-05-28,14.601051515824366,spring
London,2014-05-29,6.196653117085633,spring
London,2014-05-30,15.036424386463413,spring
London,2014-05-31,12.361666210393357,spring
London,2014-06-01,23.51441842690492,summer
London,2014-06-02,19.702068204049976,summer
London,2014-06-03,18.39469002507445,summer
London,2014-06-04,19.091643434752168,summer
London,2014-06-05,17.843548654914756,summer
London,2014-06-06,29.187684146343315,summer
London,2014-06-07,12.244500050772373,summer
London,2014-06-08,22.472447455012542,summer
London,2014-06-09,24.762792875396748,summer
London,2014-06-10,15.544050949892126,summer
London,2014-06-11,17.387066947050435,summer
London,2014-06-12,20.703525516344477,summer
London,2014-06-13,18.152642065641547,summer
London,2014-06-14,17.822810523015868,summer
London,2014-06-15,11.094435698675808,summer
London,2014-06-16,5.4374665288067,summer
London,2014-06-17,10.673528477906395,summer
London,2014-06-18,19.726116641529256,summer
London,2014-06-19,17.507260401723613,summer
London,2014-06-20,19.975699349032485,summer
London,2014-06-21,22.434665030373804,summer
London,2014-06-22,23.347989367776997,summer
London,2014-06-23,20.009462253490994,summer
London,2014-06-24,13.171702606325525,summer
London,2014-06-25,10.954669028940026,summer
London,2014-06-26,22.326724138340953,summer
London,2014-06-27,19.12660451126627,summer
London,2014-06-28,15.868274665462405,summer
London,2014-06-29,34.53581704509617,summer
London,2014-06-30,7.47151006905208,summer
London,2014-07-01,22.01996913213069,summer
London,2014-07-02,20.731673552863295,summer
London,2014-07-03,24.90326449909964,summer
London,2014-07-04,21.44648229132272,summer
London,2014-07-05,23.83509962016668,summer
London,2014-07-06,14.38544857442728,summer
London,2014-07-07,9.803916632947164,summer
London,2014-07-08,23.76374229121838,summer
London,2014-07-09,17.943047759567357,summer
London,2014-07-10,10.911368790988382,summer
London,2014-07-11,13.028910698502457,summer
London,2014-07-12,16.38049423189204,summer
London,2014-07-13,20.320982191231185,summer
London,2014-07-14,14.672478356438294,summer
London,2014-07-15,24.164059295963575,summer
London,2014-07-16,11.092628784549976,summer
London,2014-07-17,13.498359665894071,summer
London,2014-07-18,13.750117637113819,summer
London,2014-07-19,21.23802609948065,summer
London,2014-07-20,25.52172712924203,summer
London,2014-07-21,24.212614789485865,summer
London,2014-07-22,12.518401894931156,summer
London,2014-07-23,18.623041671596646,summer
London,2014-07-24,4.8807385735147175,summer
London,2014-07-25,19.640300371595504,summer
London,2014-07-26,19.501205097439442,summer
London,2014-07-27,15.355021198891073,summer
London,2014-07-28,21.67142548460555,summer
London,2014-07-29,23.19132716880099,summer
London,2014-07-30,19.124367984583706,summer
London,2014-07-31,15.870009096302546,summer
London,2014-08-01,17.13625628951766,summer
London,2014-08-02,19.43360787390741,summer
London,2014-08-03,18.112910676423688,summer
London,2014-08-04,24.572033204819313,summer
London,2014-08-05,20.856037619951493,summer
London,2014-08-06,13.966997765806441,summer
London,2014-08-07,3.2526703883328167,summer
London,2014-08-08,18.847132630479912,summer
London,2014-08-09,19.9768476622949,summer
London,2014-08-10,19.436997032134588,summer
London,2014-08-11,3.8659670909709263,summer
London,2014-08-12,11.112121997560429,summer
London,2014-08-13,12.509633755191388,summer
London,2014-08-14,18.261860684643572,summer
London,2014-08-15,27.176000136170444,summer
London,2014-08-16,14.96549733754149,summer
London,2014-08-17,17.696439827323495,summer
London,2014-08-18,11.758684352027387,summer
London,2014-08-19,11.225167880233819,summer
London,2014-08-20,7.690625490184683,summer
London,2014-08-21,19.26263260452244,summer
London,2014-08-22,16.564706047664142,summer
London,2014-08-23,21.831234282002956,summer
London,2014-08-24,22.408527849866232,summer
London,2014-08-25,25.116943000996223,summer
London,2014-08-26,21.39461699102904,summer
London,2014-08-27,17.105054125333428,summer
London,2014-08-28,7.761965645049493,summer
London,2014-08-29,15.357863122410244,summer
London,2014-08-30,23.332805157018996,summer
London,2014-08-31,21.03497659905643,summer
London,2014-09-01,11.863147663854535,autumn
London,2014-09-02,9.075494142786368,autumn
London,2014-09-03,7.2034997098680265,autumn
London,2014-09-04,8.770457263018097,autumn
London,2014-09-05,10.728676357843405,autumn
London,2014-09-06,22.127065302976625,autumn
London,2014-09-07,12.490058817780044,autumn
London,2014-09-08,11.740332591354594,autumn
London,2014-09-09,9.199013200204549,autumn
London,2014-09-10,20.51057387732714,autumn
London,2014-09-11,8.41434466877022,autumn
London,2014-09-12,16.691833856529406,autumn
London,2014-09-13,14.44306358961611,autumn
London,2014-09-14,8.236206112742732,autumn
London,2014-09-15,18.54006185033004,autumn
London,2014-09-16,5.998335863828011,autumn
London,2014-09-17,17.474813642131544,autumn
London,2014-09-18,20.79376120186089,autumn
London,2014-09-19,14.100681746961289,autumn
London,2014-09-20,18.63618826955061,autumn
London,2014-09-21,14.288830980765665,autumn
London,2014-09-22,15.806625807939561,autumn
London,2014-09-23,9.791340415352533,autumn
London,2014-09-24,23.125140574828293,autumn
London,2014-09-25,21.819158249284065,autumn
London,2014-09-26,12.233547257261325,autumn
London,2014-09-27,10.250185183396892,autumn
London,2014-09-28,8.166723224466844,autumn
London,2014-09-29,14.162538240006036,autumn
London,2014-09-30,16.476779574744878,autumn
London,2014-10-01,10.70733645228745,autumn
London,2014-10-02,19.074066435606962,autumn
London,2014-10-03,12.920851457026357,autumn
London,2014-10-04,13.634278329013187,autumn
London,2014-10-05,11.732039115565343,autumn
London,2014-10-06,10.808162170855525,autumn
London,2014-10-07,19.738317688771037,autumn
London,2014-10-08,13.78841376063313,autumn
London,2014-10-09,11.033274105332024,autumn
London,2014-10-10,12.02048744324368,autumn
London,2014-10-11,12.209739170679022,autumn
London,2014-10-12,11.027273862437614,autumn
London,2014-10-13,8.988384800599075,autumn
London,2014-10-14,9.185117082210493,autumn
London,2014-10-15,12.665934502361905,autumn
London,2014-10-16,9.694082465186794,autumn
London,2014-10-17,11.358593766083517,autumn
London,2014-10-18,20.781537525375466,autumn
London,2014-10-19,4.282148886273334,autumn
London,2014-10-20,16.76627562605348,autumn
London,2014-10-21,8.308878974741019,autumn
London,2014-10-22,22.126639831199203,autumn
London,2014-10-23,8.4339219321057,autumn
London,2014-10-24,12.190297891345768,autumn
London,2014-10-25,9.927861360503519,autumn
London,2014-10-26,8.011935610775101,autumn
London,2014-10-27,17.438239395449223,autumn
London,2014-10-28,18.789781598347403,autumn
London,2014-10-29,10.807178679034767,autumn
London,2014-10-30,11.976950171058045,autumn
London,2014-10-31,9.169224219288722,autumn
London,2014-11-01,11.83182600060571,autumn
London,2014-11-02,18.096466841711035,autumn
London,2014-11-03,11.287445336300536,autumn
London,2014-11-04,15.59293852494208,autumn
London,2014-11-05,20.316495760109866,autumn
London,2014-11-06,11.021113738151204,autumn
London,2014-11-07,15.176934740938005,autumn
London,2014-11-08,22.684930721572307,autumn
London,2014-11-09,14.67505084477861,autumn
London,2014-11-10,14.970300579161202,autumn
London,2014-11-11,17.475607880050262,autumn
London,2014-11-12,9.156138828941312,autumn
London,2014-11-13,8.322684696271065,autumn
London,2014-11-14,14.92826429232854,autumn
London,2014-11-15,5.568251030816533,autumn
London,2014-11-16,18.47195704121748,autumn
London,2014-11-17,23.073678623226236,autumn
London,2014-11-18,7.888629281125988,autumn
London,2014-11-19,10.883307871110325,autumn
London,2014-11-20,9.038799122462134,autumn
London,2014-11-21,6.165504304571445,autumn
London,2014-11-22,10.390542532930008,autumn
London,2014-11-23,6.729679674279455,autumn
London,2014-11-24,9.741300080774922,autumn
London,2014-11-25,5.535461834642173,autumn
London,2014-11-26,11.30006870477659,autumn
London,2014-11-27,13.34815979181148,autumn
London,2014-11-28,5.7811397866573335,autumn
London,2014-11-29,16.760358138978827,autumn
London,2014-11-30,14.403665819553304,autumn
London,2014-12-01,7.842109394679987,winter
London,2014-12-02,6.757368142248806,winter
London,2014-12-03,13.890892583001992,winter
London,2014-12-04,4.161626129540979,winter
London,2014-12-05,-4.007928843983912,winter
London,2014-12-06,8.099635489368415,winter
London,2014-12-07,5.834655924981302,winter
London,2014-12-08,12.362426253425575,winter
London,2014-12-09,8.24876926342123,winter
London,2014-12-10,5.284661542144213,winter
London,2014-12-11,7.5919921052488695,winter
London,2014-12-12,0.5999699916784857,winter
London,2014-12-13,-0.9731784988711318,winter
London,2014-12-14,5.166497799685474,winter
London,2014-12-15,2.8312038415787892,winter
London,2014-12-16,10.551945046419426,winter
London,2014-12-17,11.376567098659574,winter
London,2014-12-18,3.122301640748732,winter
London,2014-12-19,-1.7840327026236604,winter
London,2014-12-20,10.908882531428727,winter
London,2014-12-21,3.521821534191695,winter
London,2014-12-22,3.733121304245716,winter
London,2014-12-23,1.7931217856570965,winter
London,2014-12-24,5.071530259970629,winter
London,2014-12-25,3.440660186853123,winter
London,2014-12-26,2.3878521112319544,winter
London,2014-12-27,8.208015929706335,winter
London,2014-12-28,8.43786470780581,winter
London,2014-12-29,3.565736907195163,winter
London,2014-12-30,6.556474888397627,winter
London,2014-12-31,0.5145412984368081,winter
London,2015-01-01,4.261443063083739,winter
London,2015-01-02,-1.8741311049869331,winter
London,2015-01-03,-3.773952678602873,winter
London,2015-01-04,9.191726205266136,winter
London,2015-01-05,5.54988189181569,winter
London,2015-01-06,3.8408330210469517,winter
London,2015-01-07,4.963299298288485,winter
London,2015-01-08,12.782263298550795,winter
London,2015-01-09,3.423060288558316,winter
London,2015-01-10,15.227590343298719,winter
London,2015-01-11,3.8929876439844993,winter
London,2015-01-12,4.481573415067148,winter
London,2015-01-13,0.4772358655841016,winter
London,2015-01-14,13.777217717917065,winter
London,2015-01-15,10.76835609409757,winter
London,2015-01-16,6.31339889161167,winter
London,2015-01-17,1.762161700143658,winter
London,2015-01-18,13.562103019578002,winter
London,2015-01-19,1.9137904712343272,winter
London,2015-01-20,12.688039070668479,winter
London,2015-01-21,14.351697869674725,winter
London,2015-01-22,7.104935016208753,winter
London,2015-01-23,-1.3195506164136441,winter
London,2015-01-24,16.889910266532596,winter
London,2015-01-25,1.985948661943974,winter
London,2015-01-26,8.614744983294381,winter
London,2015-01-27,5.932371085945554,winter
London,2015-01-28,6.541088353659458,winter
London,2015-01-29,8.750834054341919,winter
London,2015-01-30,8.63989318017283,winter
London,2015-01-31,7.965288717578257,winter
London,2015-02-01,1.0371787132398347,winter
London,2015-02-02,3.6373798978897205,winter
London,2015-02-03,7.667199447629825,winter
London,2015-02-04,3.744627265816563,winter
London,2015-02-05,4.412582487438045,winter
London,2015-02-06,0.04098143893987061,winter
London,2015-02-07,9.656039294765757,winter
London,2015-02-08,3.8861573648089305,winter
London,2015-02-09,6.763482127208992,winter
London,2015-02-10,6.315719751241507,winter
London,2015-02-11,-1.359622437121983,winter
London,2015-02-12,11.847531887989376,winter
London,2015-02-13,-0.680309042973759,winter
London,2015-02-14,5.611262201785843,winter
London,2015-02-15,-0.6544575710945564,winter
London,2015-02-16,-5.588420127203641,winter
London,2015-02-17,13.426199201591647,winter
London,2015-02-18,6.436370857853572,winter
London,2015-02-19,6.310022286034672,winter
London,2015-02-20,4.493634073439168,winter
London,2015-02-21,0.2947591024418905,winter
London,2015-02-22,-1.871101838487526,winter
London,2015-02-23,3.0976350144638642,winter
London,2015-02-24,9.936554161471918,winter
London,2015-02-25,4.824925333040332,winter
London,2015-02-26,4.757697656714548,winter
London,2015-02-27,-3.1816241028896286,winter
London,2015-02-28,7.502819560411656,winter
London,2015-03-01,2.634874336878017,spring
London,2015-03-02,17.77265884297091,spring
London,2015-03-03,15.07027979115489,spring
London,2015-03-04,15.054468138743442,spring
